Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M,Age_pred,Error
1.7375,1.375,0.525,47.18774275,18.824068,8.0229085,13.1825175,20,1,0,0,22.0,-2.0
1.6,1.375,0.4625,43.1762885,15.762322,9.2702865,12.47378,22,0,0,1,22.0,0.0
1.475,1.1625,0.4125,30.83008125,12.3320325,6.08096775,9.07184,21,1,0,0,22.0,-1.0
1.55,1.25,0.375,36.6559035,16.896302,8.88756825,10.489315,23,1,0,0,22.0,1.0
1.575,1.25,0.4375,37.9032815,14.968536,7.98038425,10.489315,24,0,0,1,23.0,1.0
1.6625,1.3375,0.5125,46.62075275,20.97863,10.19164525,13.04077,23,0,0,1,23.0,0.0
1.6125,1.25,0.4375,35.50774875,14.92601175,9.7805775,9.7805775,22,1,0,0,22.0,0.0
1.6375,1.3125,0.45,43.98424925,16.045817,10.87203325,12.6155275,20,0,0,1,21.0,-1.0
1.4625,1.125,0.375,26.20911275,10.50348975,6.44951125,8.0796075,21,1,0,0,21.0,0.0
1.5875,1.2625,0.45,35.6920205,14.78426425,5.783298,10.20582,23,0,0,1,22.0,1.0
1.575,1.175,0.4,36.0322145,16.5277585,8.391452,9.922325,22,0,0,1,22.0,0.0
1.575,1.2,0.5,37.54891275,13.96212875,7.78193775,10.0640725,21,1,0,0,22.0,-1.0
1.575,1.25,0.4125,36.6559035,12.1619355,7.49844275,10.489315,20,1,0,0,22.0,-2.0
1.3375,1.0375,0.375,21.659018,8.17883075,5.5281525,5.386405,26,0,0,1,22.0,4.0
1.6,1.2875,0.5,35.19590425,12.65805175,7.47009325,13.324265,20,1,0,0,21.0,-1.0
1.5375,1.275,0.4375,31.2694985,11.72251825,5.99591925,11.623295,20,1,0,0,21.0,-1.0
1.625,1.325,0.4375,40.7382315,17.2081465,9.015141,13.324265,20,0,0,1,21.0,-1.0
1.5375,1.3125,0.4,35.59279725,13.99047825,7.767763,11.1980525,22,0,0,1,22.0,0.0
1.675,1.325,0.425,40.5681345,17.08057375,7.767763,13.4660125,21,0,0,1,22.0,-1.0
1.6125,1.25,0.4375,37.83240775,13.99047825,9.3836845,11.623295,20,0,0,1,22.0,-2.0
1.55,1.275,0.3875,35.19590425,14.52911875,8.29222875,10.0640725,20,1,0,0,21.0,-1.0
1.475,1.225,0.4125,33.8209535,12.133586,6.90310325,10.07824725,20,0,0,1,21.0,-1.0
1.7875,1.4,0.5125,47.400364,17.6050395,10.87203325,13.04077,20,0,0,1,22.0,-2.0
1.45,1.1625,0.4375,31.79396425,11.94931425,5.613201,11.4815475,23,0,0,1,21.0,2.0
1.0375,0.7,0.3125,10.44679075,4.63514325,2.82077525,3.40194,23,0,1,0,21.0,2.0
1.525,1.15,0.4125,32.4601775,11.92096475,6.25106475,8.88756825,26,1,0,0,23.0,3.0
1.4875,1.225,0.475,37.32211675,15.03940975,6.5487345,11.623295,20,1,0,0,21.0,-1.0
1.5875,1.2375,0.4375,36.10308825,14.514944,8.561549,11.3681495,21,1,0,0,21.0,0.0
1.325,1.0125,0.3625,22.92057075,8.561549,5.2446575,7.75358825,20,0,0,1,22.0,-2.0
1.5625,1.2375,0.4375,38.88133925,16.4143605,6.76135575,11.90679,20,0,0,1,21.0,-1.0
1.575,1.2125,0.475,36.457457,11.07047975,8.391452,11.3398,21,1,0,0,22.0,-1.0
1.525,1.175,0.425,32.13415825,10.9712565,12.48795475,9.4970825,20,1,0,0,20.0,0.0
1.3,1.0125,0.3375,21.035329,7.10154975,4.23825025,6.9456275,23,0,0,1,22.0,1.0
1.75,1.35,0.475,43.0628905,18.9091165,9.128539,11.90679,20,0,0,1,20.0,0.0
1.4875,1.175,0.4125,29.15746075,12.57300325,6.2652395,8.788345,20,0,1,0,21.0,-1.0
1.6625,1.25,0.4,37.63396125,15.06775925,7.98038425,11.623295,20,0,0,1,22.0,-2.0
1.3125,1.05,0.4,29.48348,7.9095105,6.67630725,10.035723,20,0,0,1,20.0,0.0
1.5,1.175,0.375,32.601925,11.49572225,5.28718175,10.58853825,20,0,0,1,22.0,-2.0
1.65,1.35,0.475,40.86580425,15.03940975,8.88756825,14.5999925,20,0,0,1,21.0,-1.0
1.5125,1.125,0.425,31.127751,11.1413535,7.37087,10.6310625,20,0,0,1,21.0,-1.0
1.2,0.9,0.45,28.76056775,4.876114,5.17378375,8.6465975,22,1,0,0,22.0,0.0
1.575,1.2125,0.4375,36.0889135,11.97766375,6.917278,10.489315,23,1,0,0,22.0,1.0
1.1875,0.9,0.35,14.69921575,5.51397775,2.6932025,4.6776675,22,1,0,0,21.0,1.0
1.65,1.3125,0.4875,40.86580425,14.0330025,8.391452,12.85649825,20,0,0,1,21.0,-1.0
1.625,1.35,0.4875,45.16755475,14.401546,7.3425205,14.401546,20,1,0,0,21.0,-1.0
1.625,1.3125,0.425,40.24211525,12.3320325,8.77417025,13.60776,21,1,0,0,22.0,-1.0
1.4875,1.175,0.425,39.7743485,13.31009025,8.0229085,11.90679,22,1,0,0,22.0,0.0
1.425,1.1875,0.425,30.8726055,10.61688775,6.22271525,10.77281,20,1,0,0,21.0,-1.0
1.625,1.2875,0.425,43.02036625,19.6462035,8.85921875,11.5949455,21,1,0,0,21.0,0.0
1.65,1.3,0.5,42.921143,14.911837,8.43397625,11.90679,23,1,0,0,21.0,2.0
1.325,1.0125,0.325,25.41532675,7.484268,4.86193925,7.7961125,22,1,0,0,22.0,0.0
1.5125,1.25,0.475,37.74735925,12.57300325,6.76135575,12.47378,21,1,0,0,22.0,-1.0
1.625,1.275,0.475,46.45065575,15.86154525,8.4198015,15.4504775,22,1,0,0,22.0,0.0
1.5625,1.2,0.425,38.55532,13.6361095,8.0229085,11.623295,23,1,0,0,22.0,1.0
1.45,1.0625,0.375,23.700182,7.5693165,5.68407475,6.22271525,20,1,0,0,22.0,-2.0
1.6875,1.3125,0.4625,44.395317,15.03940975,9.185238,12.8990225,22,1,0,0,21.0,1.0
1.7,1.3625,0.5,47.410852,17.90270925,11.9351395,14.0330025,21,0,0,1,21.0,0.0
1.475,1.075,0.4,28.7180435,10.81533425,5.34388075,8.788345,20,0,0,1,21.0,-1.0
1.6375,1.3125,0.4875,38.215126,16.59863225,7.38504475,13.1825175,20,0,0,1,21.0,-1.0
1.525,1.1875,0.425,30.1922175,11.26892625,6.59125875,10.149121,20,1,0,0,22.0,-2.0
1.6625,1.275,0.5625,46.45065575,19.6462035,8.43397625,12.190285,29,1,0,0,21.0,8.0
1.55,1.2,0.4,37.0527965,13.834556,7.10154975,15.30873,20,0,0,1,22.0,-2.0
1.5125,1.2125,0.4375,31.25532375,10.5176645,6.23689,10.0640725,21,1,0,0,21.0,0.0
1.7625,1.4,0.475,51.24172125,18.313777,9.015141,17.0097,22,1,0,0,21.0,1.0
1.425,1.1125,0.35,32.034935,10.0640725,6.0951425,9.02931575,20,0,0,1,21.0,-1.0
1.5875,1.3125,0.4,35.19590425,14.7133905,8.71747125,10.489315,20,1,0,0,21.0,-1.0
1.5875,1.2875,0.425,34.68561325,14.4298955,5.71242425,11.056305,20,1,0,0,21.0,-1.0
1.5,1.175,0.4375,31.51046925,12.34620725,7.314171,10.0640725,23,1,0,0,23.0,0.0
1.575,1.225,0.4625,41.241149,15.43630275,8.71747125,11.623295,20,0,0,1,21.0,-1.0
1.625,1.3125,0.375,35.096681,16.4710595,6.90310325,11.3398,20,1,0,0,22.0,-2.0
1.625,1.3125,0.4625,47.4854125,15.1669825,10.4609655,11.90679,27,1,0,0,23.0,4.0
1.6,1.2875,0.4375,35.6920205,12.91319725,5.82582225,12.757275,20,0,0,1,21.0,-1.0
1.5875,1.2625,0.425,36.1456125,14.4298955,8.57572375,11.4815475,23,1,0,0,22.0,1.0
1.375,1.0,0.3875,23.416687,8.91591775,4.2807745,7.087375,23,1,0,0,21.0,2.0
1.5625,1.2375,0.4125,38.158427,16.7545545,7.3425205,13.324265,26,0,0,1,22.0,4.0
1.475,1.1125,0.375,25.51455,10.149121,4.422522,8.9300925,20,0,0,1,21.0,-1.0
1.4375,1.1875,0.425,27.4139665,10.70193625,8.051258,7.7961125,23,1,0,0,22.0,1.0
1.5,1.1875,0.475,38.11590275,15.1669825,6.25106475,14.5999925,20,0,0,1,21.0,-1.0
1.5625,1.2375,0.45,42.127357,12.47378,7.10154975,11.623295,21,0,0,1,21.0,0.0
1.525,1.275,0.525,38.11590275,14.5999925,6.25106475,16.159215,20,0,0,1,21.0,-1.0
1.6625,1.3125,0.4125,37.931631,12.77144975,7.27164675,13.60776,24,1,0,0,22.0,2.0
1.5625,1.2125,0.475,32.034935,11.8784405,6.973977,9.63883,23,0,0,1,22.0,1.0
0.9375,0.7125,0.2375,8.40562675,2.82077525,1.77184375,2.26796,23,0,1,0,18.0,5.0
1.525,1.2125,0.4125,33.3106625,11.15552825,6.90310325,9.355335,20,0,1,0,21.0,-1.0
1.625,1.2625,0.475,36.95357325,15.29455525,8.561549,10.50348975,23,1,0,0,22.0,1.0
1.675,1.3125,0.5125,50.24948875,15.6772735,10.1207715,16.5844575,20,0,0,1,21.0,-1.0
1.4375,1.0875,0.45,29.21415975,11.32562525,4.18155125,10.20582,22,1,0,0,22.0,0.0
1.7875,1.375,0.5375,49.5265765,16.612807,9.525432,15.03940975,20,1,0,0,20.0,0.0
1.5375,1.1625,0.4375,32.601925,11.8784405,7.6260155,10.3475675,26,1,0,0,23.0,3.0
1.55,1.275,0.4125,42.410852,14.401546,8.00873375,14.118051,27,1,0,0,23.0,4.0
1.55,1.2125,0.475,33.40988575,13.87708025,4.91863825,9.355335,21,1,0,0,21.0,0.0
1.625,1.25,0.425,39.349106,16.0174675,6.406987,12.757275,20,0,0,1,20.0,0.0
1.225,0.975,0.3375,18.21455375,6.8322295,3.685435,5.59902625,20,1,0,0,21.0,-1.0
1.6125,1.2125,0.375,31.978236,10.2908685,5.726599,8.731646,22,1,0,0,21.0,1.0
1.6375,1.35,0.5125,40.653183,13.96212875,8.561549,16.159215,23,0,0,1,22.0,1.0
1.4,1.0875,0.4,25.41532675,10.02154825,4.91863825,8.221355,20,1,0,0,22.0,-2.0
1.5125,1.225,0.425,37.9032815,14.74174,6.747181,12.190285,21,1,0,0,21.0,0.0
1.375,1.1125,0.4375,26.138239,8.91591775,5.5281525,10.0640725,20,0,0,1,21.0,-1.0
1.65,1.2875,0.4125,36.457457,14.5999925,9.82310175,10.489315,20,0,0,1,21.0,-1.0
1.1625,0.8875,0.4,16.839603,5.556502,3.89805625,6.6621325,23,1,0,0,21.0,2.0
1.6125,1.3125,0.475,41.40444475,15.87572,8.6465975,12.757275,20,1,0,0,21.0,-1.0
1.6,1.2625,0.4375,36.85435,16.48523425,7.75358825,11.1980525,29,0,0,1,24.0,5.0
1.75,1.3125,0.45,53.08443875,19.23513575,11.0279555,11.623295,20,0,0,1,21.0,-1.0
1.425,1.15,0.4,26.138239,10.30504325,5.216308,7.37087,23,0,0,1,22.0,1.0
1.625,1.3625,0.475,40.38386275,13.13999325,8.2497045,11.623295,25,1,0,0,22.0,3.0
1.2125,0.925,0.3125,14.72756525,6.8322295,2.48058125,4.819415,20,0,1,0,21.0,-1.0
1.675,1.2625,0.4125,40.83745475,18.5122235,8.8166945,10.489315,20,1,0,0,21.0,-1.0
1.5875,1.3375,0.475,35.210079,16.329312,5.8683465,11.056305,20,1,0,0,21.0,-1.0
1.4625,1.15,0.4125,33.92017675,10.61688775,6.123492,10.0640725,23,0,0,1,21.0,2.0
1.4375,1.0625,0.4125,29.97959625,10.84368375,6.7755305,9.07184,20,0,0,1,21.0,-1.0
1.5875,1.2625,0.425,38.71124225,17.44911725,8.88756825,10.20582,20,0,0,1,21.0,-1.0
1.3,1.0375,0.4,17.4916415,7.10154975,4.8477645,5.37223025,23,0,1,0,21.0,2.0
1.2875,0.975,0.35,17.90270925,6.08096775,3.345241,5.5281525,21,1,0,0,21.0,0.0
1.5375,1.3125,0.475,38.12231,12.26115875,8.40562675,11.056305,23,1,0,0,22.0,1.0
1.55,1.225,0.4,33.5941575,13.7495075,7.52679225,9.922325,20,0,0,1,21.0,-1.0
1.6125,1.2125,0.3875,42.2124055,16.76872925,8.845044,10.77281,22,0,0,1,21.0,1.0
1.5375,1.2125,0.4625,35.6920205,12.5588285,7.2858215,10.3475675,23,0,0,1,22.0,1.0
1.5875,1.25,0.3875,35.210079,14.401546,8.051258,9.4970825,21,1,0,0,22.0,-1.0
1.6125,1.25,0.5125,37.931631,13.65028425,7.55514175,9.7805775,22,0,0,1,22.0,0.0
1.575,1.275,0.575,43.6298805,15.97494325,7.98038425,16.159215,21,0,0,1,21.0,0.0
1.6125,1.2375,0.5,45.8978405,14.911837,9.6104805,13.60776,22,0,0,1,21.0,1.0
1.75,1.4,0.5125,49.32813,20.751834,10.035723,14.2030995,29,0,0,1,24.0,5.0
1.425,1.1625,0.4,28.8314415,13.56523575,5.5848515,10.02154825,27,1,0,0,22.0,5.0
1.7125,1.325,0.45,50.8306535,23.71435675,10.035723,15.025235,20,0,0,1,17.0,3.0
1.375,1.0125,0.3875,31.638042,11.35397475,7.10154975,8.3631025,20,1,0,0,22.0,-2.0
1.375,1.1,0.375,27.499015,11.1413535,6.98815175,7.654365,20,0,0,1,21.0,-1.0
1.675,1.275,0.5,45.20327775,19.00833975,10.90038275,16.44271,21,0,0,1,22.0,-1.0
1.6875,1.3,0.5,42.354153,14.911837,8.278054,14.5999925,22,0,0,1,21.0,1.0
1.35,1.0375,0.375,23.0481435,10.41844125,4.309124,7.1157245,20,0,0,1,21.0,-1.0
1.3125,1.0,0.4,26.97454925,10.6310625,5.329706,7.7961125,20,1,0,0,21.0,-1.0
1.5625,1.2125,0.4,35.25260325,15.5071765,7.824462,11.3398,20,0,0,1,21.0,-1.0
1.3875,1.1125,0.3875,29.86619825,11.4815475,5.499803,7.7961125,23,1,0,0,22.0,1.0
1.25,0.9625,0.45,14.8834875,5.82582225,2.6932025,4.819415,20,0,1,0,21.0,-1.0
1.5125,1.1875,0.4125,29.95124675,12.94154675,5.0745605,9.4970825,26,1,0,0,22.0,4.0
1.5625,1.2625,0.4375,38.22930075,14.04717725,7.78193775,12.0485375,21,0,0,1,22.0,-1.0
1.45,1.15,0.3875,27.5273645,9.87980075,5.17378375,10.0640725,20,0,0,1,21.0,-1.0
1.5875,1.2625,0.4625,36.117263,16.612807,8.60407325,8.788345,21,0,0,1,23.0,-2.0
1.55,1.2625,0.4375,44.69298675,14.47241975,7.98038425,14.8834875,29,0,0,1,23.0,6.0
1.375,1.1,0.375,25.35862775,8.71747125,4.819415,7.5126175,23,1,0,0,22.0,1.0
1.575,1.2125,0.4625,35.6920205,14.401546,5.71242425,10.1207715,20,0,0,1,21.0,-1.0
1.7625,1.35,0.5,37.9032815,16.00329275,9.6104805,13.4660125,20,0,0,1,21.0,-1.0
1.625,1.2875,0.45,38.79629075,14.0330025,6.2085405,10.0640725,20,1,0,0,21.0,-1.0
1.5,1.2,0.4125,33.40988575,14.69921575,7.597666,9.07184,20,0,0,1,22.0,-2.0
1.45,1.15,0.45,37.03862175,11.226402,7.6827145,12.190285,24,0,0,1,23.0,1.0
1.425,1.1625,0.425,31.127751,11.4815475,6.08096775,10.20582,21,0,0,1,21.0,0.0
1.7625,1.425,0.575,48.7327905,23.11901725,11.60912025,16.556108,20,0,0,1,17.0,3.0
1.6875,1.3125,0.425,41.91473575,17.803486,8.83086925,11.90679,20,0,0,1,20.0,0.0
1.3125,0.95,0.35,17.19397175,5.54232725,3.44446425,5.51397775,20,0,0,1,21.0,-1.0
1.5625,1.225,0.3875,29.9654215,11.38232425,5.556502,8.788345,24,0,0,1,22.0,2.0
1.325,1.0625,0.4125,22.1976585,7.0590255,3.96893,6.80388,21,1,0,0,21.0,0.0
1.6375,1.2875,0.475,42.51007525,16.96717575,9.015141,16.5844575,22,0,0,1,21.0,1.0
1.575,1.225,0.4375,33.26813825,12.246984,6.90310325,10.0640725,21,0,0,1,21.0,0.0
1.8,1.375,0.5,51.80871125,19.4761065,9.53960675,13.04077,22,1,0,0,21.0,1.0
1.5125,1.1375,0.425,35.4652245,11.509897,7.41339425,11.793392,21,0,0,1,21.0,0.0
1.625,1.3625,0.5,48.2076465,15.30873,7.41339425,15.025235,20,1,0,0,22.0,-2.0
1.75,1.375,0.475,51.7588135,23.1048425,11.12717875,12.8990225,20,1,0,0,17.0,3.0
1.4625,1.125,0.4375,29.1149365,10.70193625,6.010094,11.056305,23,0,0,1,21.0,2.0
1.4625,1.175,0.3875,28.803092,13.947954,5.556502,8.51902475,20,0,0,1,21.0,-1.0
1.4875,1.1875,0.5125,38.158427,14.5432935,6.78970525,12.190285,20,0,0,1,21.0,-1.0
1.6125,1.2625,0.4125,37.0527965,14.74174,7.427569,11.623295,29,0,0,1,23.0,6.0
1.6625,1.3,0.4375,46.67745175,16.0174675,8.7599955,11.4815475,20,0,0,1,21.0,-1.0
1.0625,0.8875,0.2625,13.39513875,5.11708475,2.36718325,3.78465825,21,1,0,0,21.0,0.0
1.4375,1.1,0.425,25.78387025,8.88756825,6.90310325,7.38504475,23,1,0,0,22.0,1.0
1.425,1.1625,0.425,30.43318825,12.34620725,5.74077375,8.788345,22,0,0,1,21.0,1.0
1.45,1.125,0.4125,29.9087225,10.81533425,4.5075705,10.3475675,20,1,0,0,21.0,-1.0
1.5375,1.2125,0.525,36.38658325,16.2442635,7.6827145,10.0640725,24,1,0,0,21.0,3.0
1.8,1.4375,0.5,45.7277435,20.4966885,10.6877615,13.494362,22,0,0,1,22.0,0.0
1.5375,1.275,0.5,40.83745475,11.736693,8.32057825,14.0330025,25,0,0,1,23.0,2.0
1.4875,1.1625,0.3625,29.5685285,12.190285,5.9250455,7.2291225,20,0,0,1,22.0,-2.0
1.2375,0.95,0.3625,16.839603,5.1312595,3.81300775,6.0951425,21,1,0,0,21.0,0.0
1.6375,1.325,0.475,50.972401,16.612807,11.60912025,13.42348825,21,0,0,1,20.0,1.0
1.625,1.3125,0.4125,40.7382315,16.59863225,8.107957,11.169703,21,1,0,0,22.0,-1.0
1.6125,1.3125,0.4,43.70075425,15.94659375,7.27164675,13.36678925,29,1,0,0,23.0,6.0
1.625,1.2,0.4375,40.83745475,13.93377925,7.824462,13.324265,25,1,0,0,23.0,2.0
1.5,1.1875,0.4375,34.302895,14.855138,8.00873375,10.8011595,24,0,1,0,22.0,2.0
1.7625,1.3375,0.5,42.354153,14.92601175,9.68135425,12.3320325,20,0,0,1,20.0,0.0
1.5875,1.2875,0.475,38.4702715,13.93377925,8.83086925,16.3009625,20,1,0,0,21.0,-1.0
1.6,1.2625,0.4125,38.14425225,9.1001895,8.901743,11.3398,20,1,0,0,21.0,-1.0
1.625,1.3125,0.475,40.78075575,14.92601175,9.7805775,14.3164975,23,0,0,1,22.0,1.0
1.725,1.35,0.4625,50.4337605,15.592225,10.77281,13.324265,20,1,0,0,21.0,-1.0
1.6375,1.25,0.5,40.78075575,16.48523425,8.49067525,10.3475675,20,0,0,1,21.0,-1.0
1.575,1.2875,0.5625,38.42774725,14.1464005,7.98038425,11.623295,22,0,1,0,19.0,3.0
1.6125,1.2625,0.4375,36.117263,16.612807,8.4198015,9.525432,22,1,0,0,23.0,-1.0
1.75,1.3125,0.45,50.2636635,15.762322,11.07047975,15.4504775,20,1,0,0,21.0,-1.0
1.55,1.2125,0.425,35.76289425,13.56523575,6.27941425,13.60776,20,1,0,0,21.0,-1.0
1.5875,1.2625,0.4625,38.03085425,14.50076925,8.63242275,14.458245,21,0,0,1,22.0,-1.0
1.625,1.3125,0.5125,44.395317,18.83824275,7.98038425,14.5999925,20,1,0,0,23.0,-3.0
1.65,1.35,0.4625,45.91201525,15.30873,7.47009325,15.30873,21,0,0,1,21.0,0.0
1.4375,1.125,0.4125,25.28406725,7.93786,5.11708475,8.221355,20,0,0,1,21.0,-1.0
1.6875,1.3125,0.5,50.53298375,17.93105875,9.9506745,15.01106025,22,1,0,0,21.0,1.0
1.525,1.15,0.4875,34.3879435,10.77281,6.25106475,16.44271,27,0,0,1,22.0,5.0
1.5,1.1875,0.4375,32.72949775,11.75086775,7.314171,10.489315,21,1,0,0,22.0,-1.0
1.5,1.1875,0.4375,35.380176,13.60776,6.633783,11.7650425,29,0,0,1,22.0,7.0
1.3125,1.05,0.4,24.720764,7.7961125,4.7343665,9.7805775,21,0,0,1,21.0,0.0
1.3625,1.075,0.4125,25.50037525,8.32057825,5.00368675,10.4042665,23,1,0,0,22.0,1.0
1.6625,1.2875,0.4375,49.384829,16.8679525,8.85921875,16.44271,21,1,0,0,21.0,0.0
1.2625,0.975,0.375,20.28406725,7.6827145,5.06038575,6.80388,23,1,0,0,22.0,1.0
1.4875,1.25,0.3375,28.02348075,8.85921875,5.5281525,10.20582,27,0,0,1,22.0,5.0
1.5125,1.1875,0.3875,27.9809565,9.36950975,5.88252125,10.20582,20,1,0,0,22.0,-2.0
1.55,1.275,0.375,34.5013415,11.736693,7.654365,10.44679075,23,1,0,0,22.0,1.0
1.225,0.975,0.45,25.2594045,6.5487345,5.216308,8.1363065,23,0,0,1,21.0,2.0
1.5625,1.2125,0.4375,34.8415355,14.33067225,8.221355,10.489315,20,1,0,0,21.0,-1.0
1.725,1.3125,0.475,42.297454,16.14504025,11.07047975,11.90679,20,0,0,1,21.0,-1.0
1.5375,1.1375,0.425,31.808139,11.1413535,6.4353365,8.9300925,20,0,0,1,21.0,-1.0
1.6125,1.2875,0.4375,37.1094955,13.2959155,9.298636,11.623295,25,0,0,1,22.0,3.0
1.725,1.3,0.4125,42.73687125,18.9091165,8.221355,13.33843975,22,1,0,0,21.0,1.0
1.5375,1.2875,0.5,36.24483575,14.10387625,8.4198015,10.0640725,22,1,0,0,21.0,1.0
1.6,1.25,0.4875,35.81959325,12.60135275,6.747181,10.6310625,21,1,0,0,21.0,0.0
1.55,1.2125,0.475,32.16250775,13.87708025,7.98038425,10.0640725,21,1,0,0,21.0,0.0
1.475,1.1125,0.425,31.00017825,11.4248485,6.9456275,10.0640725,21,1,0,0,21.0,0.0
1.6125,1.375,0.4375,36.61337925,9.355335,8.63242275,9.355335,22,1,0,0,22.0,0.0
1.475,1.125,0.3625,26.3933845,10.47514025,5.386405,7.37087,21,0,0,1,22.0,-1.0
1.75,1.4375,0.5125,51.5110415,24.62154075,12.47378,14.17475,20,1,0,0,17.0,3.0
1.5625,1.2125,0.4375,34.6147395,11.8217415,7.3425205,10.61688775,20,0,0,1,21.0,-1.0
1.65,1.375,0.525,46.62075275,18.61144675,8.03708325,14.118051,27,0,0,1,23.0,4.0
1.6125,1.3,0.4375,42.99201675,15.1669825,8.43397625,11.90679,21,1,0,0,22.0,-1.0
1.575,1.2875,0.425,35.6920205,11.63746975,5.5848515,11.623295,20,0,0,1,21.0,-1.0
1.45,1.1125,0.4625,27.328918,7.1157245,6.16601625,8.0796075,23,0,0,1,22.0,1.0
1.575,1.225,0.475,33.7075555,9.525432,6.747181,12.11941125,21,0,0,1,21.0,0.0
1.425,1.1125,0.4625,33.1972645,10.4609655,6.59125875,9.7805775,23,0,0,1,22.0,1.0
1.3125,1.0625,0.4125,24.5790165,8.63242275,4.63514325,7.7961125,21,0,0,1,21.0,0.0
1.725,1.3125,0.3875,41.220173,17.690088,8.80251975,11.056305,20,1,0,0,20.0,0.0
1.4375,1.125,0.4,27.0737725,7.78193775,4.3941725,9.7805775,20,0,0,1,21.0,-1.0
1.4375,1.1875,0.475,37.9032815,11.623295,7.98038425,10.489315,21,0,1,0,22.0,-1.0
1.65,1.2875,0.5,40.78075575,16.20173925,9.8372765,11.90679,20,0,0,1,21.0,-1.0
1.3875,1.075,0.3875,30.91512975,11.49572225,8.0229085,7.1157245,23,1,0,0,22.0,1.0
1.5625,1.2,0.425,38.11590275,16.82542825,6.010094,12.757275,20,1,0,0,21.0,-1.0
1.575,1.2,0.4375,30.1922175,13.834556,8.561549,8.0796075,23,0,0,1,22.0,1.0
1.6125,1.2875,0.425,32.31843,12.20445975,6.36446275,11.90679,20,1,0,0,21.0,-1.0
1.375,1.0125,0.4,26.12406425,8.845044,5.556502,7.654365,21,1,0,0,22.0,-1.0
1.475,1.15,0.3875,28.64716975,9.07184,6.2652395,10.3475675,21,1,0,0,21.0,0.0
1.5125,1.1875,0.4125,37.18036925,13.50853675,6.577084,11.623295,25,0,0,1,22.0,3.0
1.725,1.35,0.5125,49.45570275,16.93882625,8.85921875,17.0380495,21,1,0,0,22.0,-1.0
1.5625,1.225,0.475,38.55532,15.03940975,6.73300625,13.324265,20,0,0,1,20.0,0.0
1.6375,1.3125,0.4625,41.23434775,16.51358375,8.4198015,11.623295,21,1,0,0,22.0,-1.0
1.425,1.15,0.375,25.060958,11.86426575,5.51397775,7.5126175,21,0,0,1,22.0,-1.0
1.525,1.175,0.4875,35.5219235,14.84096325,7.3425205,9.355335,20,0,0,1,22.0,-2.0
1.5875,1.2375,0.475,38.55532,14.004653,8.391452,14.118051,20,1,0,0,21.0,-1.0
1.625,1.3,0.475,37.23706825,14.33067225,10.4042665,11.623295,20,1,0,0,22.0,-2.0
1.5,1.1875,0.4375,36.86852475,14.118051,6.5487345,11.4815475,23,1,0,0,22.0,1.0
1.5625,1.2375,0.3875,35.19590425,13.8062065,6.010094,13.60776,20,0,0,1,21.0,-1.0
1.525,1.2125,0.475,35.6920205,12.82814875,7.75358825,12.190285,27,1,0,0,22.0,5.0
1.5125,1.1875,0.5,45.302501,11.29727575,8.43397625,17.0380495,21,1,0,0,21.0,0.0
1.5625,1.2875,0.4125,34.79901125,16.03164225,4.422522,11.056305,20,0,0,1,21.0,-1.0
1.7375,1.325,0.475,42.807745,16.96717575,12.96989625,11.90679,20,0,0,1,18.0,2.0
1.425,1.1,0.3875,28.8314415,9.42620875,5.54232725,7.654365,21,1,0,0,22.0,-1.0
1.8125,1.4375,0.5375,48.26502375,18.24290325,10.602713,16.5844575,20,1,0,0,21.0,-1.0
1.5875,1.2375,0.45,37.23706825,14.92601175,8.1363065,11.623295,29,1,0,0,23.0,6.0
1.425,1.1125,0.425,28.10852925,10.95708175,6.350288,7.5126175,20,1,0,0,21.0,-1.0
1.5625,1.2125,0.475,34.5580405,15.989118,7.58349125,9.7805775,20,0,0,1,21.0,-1.0
1.475,1.15,0.4125,29.66775175,11.736693,5.62737575,8.3631025,21,1,0,0,22.0,-1.0
1.6,1.2875,0.4125,34.5580405,13.79203175,6.76135575,11.90679,20,0,0,1,21.0,-1.0
1.4375,1.175,0.4375,32.47435225,14.911837,6.4920355,9.2135875,23,0,0,1,22.0,1.0
1.625,1.3,0.4625,38.96638775,16.96717575,7.0023265,13.324265,20,0,0,1,22.0,-2.0
1.6625,1.3,0.425,42.354153,15.592225,8.561549,14.17475,20,0,0,1,21.0,-1.0
1.5125,1.2125,0.4,25.51455,10.489315,5.8683465,9.7805775,21,1,0,0,21.0,0.0
1.65,1.325,0.425,38.22930075,13.9763035,6.98815175,13.891255,22,0,0,1,21.0,1.0
1.675,1.3125,0.475,39.33493125,13.13999325,8.77417025,16.44271,21,1,0,0,22.0,-1.0
1.2,0.9375,0.3375,17.50581625,5.71242425,3.8271825,6.23689,21,1,0,0,21.0,0.0
1.675,1.3,0.4375,39.19318375,14.10387625,6.56290925,11.623295,22,0,0,1,21.0,1.0
1.625,1.3125,0.475,38.42774725,15.989118,6.95980225,11.3398,23,1,0,0,21.0,2.0
1.8,1.4125,0.5125,51.5110415,21.829115,10.4042665,17.0097,20,1,0,0,19.0,1.0
1.6875,1.375,0.4375,44.04094825,17.08057375,10.04989775,13.4660125,21,0,0,1,21.0,0.0
1.4125,1.1125,0.3625,24.323871,11.226402,5.4714535,6.80388,24,1,0,0,23.0,1.0
